nose_x,nose_y,nose_v,left_eye_x,left_eye_y,left_eye_v,right_eye_x,right_eye_y,right_eye_v,left_ear_x,left_ear_y,left_ear_v,right_ear_x,right_ear_y,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_v,left_hip_x,left_hip_y,left_hip_v,right_hip_x,right_hip_y,right_hip_v,left_knee_x,left_knee_y,left_knee_v,right_knee_x,right_knee_y,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_v,class
324.39206,156.89702,0.9975235,328.06146,149.35896,0.9566794,316.775,151.56825,0.99735165,331.60196,148.49147,0.22001171,302.30164,153.55934,0.9885793,339.3124,187.52747,0.9990727,286.1355,190.45215,0.9994943,345.99353,233.79393,0.9919796,276.04742,241.13203,0.99687946,356.20044,274.2366,0.9926104,291.98752,280.76187,0.99706227,333.97583,281.01437,0.99975103,299.7825,284.34967,0.9997979,332.29892,344.13156,0.9996288,300.72025,351.78662,0.99968016,328.08298,396.78717,0.995909,299.11465,419.44034,0.9954335,10.0
324.71933,158.13535,0.99736124,328.59567,150.65257,0.95044494,317.36502,152.53842,0.9974147,332.07416,149.27184,0.19355984,302.80145,153.47441,0.9899539,340.0359,187.8235,0.99901986,285.97736,190.49155,0.99951243,346.92477,233.76692,0.99153566,276.60406,242.29745,0.997141,355.86066,274.20926,0.99245435,294.55185,281.71442,0.99731356,333.98383,280.49756,0.999736,299.17084,283.49646,0.99979514,332.7384,343.97192,0.9996123,300.18805,350.85117,0.9996828,328.03522,397.0617,0.99583566,298.68765,419.05103,0.9955283,10.0
325.36993,159.73796,0.9974119,329.61096,152.36832,0.9524865,317.98758,153.89688,0.997399,333.59073,151.13998,0.20246583,303.3641,154.49742,0.98948646,340.81244,189.06015,0.9990038,286.31467,191.28488,0.99952435,346.77686,233.7968,0.99147004,276.9152,242.49503,0.9972727,356.0226,274.05753,0.9925344,294.761,281.63593,0.9974509,334.1149,280.66513,0.9997396,299.05615,283.42496,0.9998018,333.01562,343.70203,0.99961746,300.44104,350.04715,0.99969435,328.06177,395.9095,0.99592125,298.67303,417.78058,0.99571985,10.0
326.10287,161.5459,0.99784064,330.6762,154.16078,0.9633982,318.87067,155.70547,0.99744475,335.07022,152.48901,0.2603801,304.83813,155.87842,0.9871724,341.30865,189.384,0.99907506,287.46124,192.70456,0.99958533,346.88443,233.88062,0.99182,277.8543,244.37138,0.9976024,355.8166,273.64023,0.9929328,294.38385,283.2323,0.9977168,333.40048,280.9016,0.9997515,298.782,284.25262,0.9998178,333.167,343.57562,0.9996275,300.3003,351.79974,0.9997135,328.1022,396.68115,0.99590683,298.70087,419.0911,0.99582726,10.0
327.13928,165.08777,0.9978224,332.13477,157.76205,0.96496314,319.84613,158.97195,0.9974598,336.99243,156.28548,0.27362478,305.70383,158.87096,0.9870669,342.25693,192.89386,0.9990502,288.69388,195.20494,0.9995757,347.87177,235.69212,0.99126315,278.9988,246.28534,0.9974094,355.19205,275.3654,0.992242,293.06012,286.0461,0.997424,332.5363,283.33252,0.99974674,298.10452,286.06674,0.99981457,333.76297,346.3194,0.9995943,299.17392,354.26993,0.99969125,328.92358,397.16238,0.99558866,298.53885,419.73126,0.99553406,10.0
328.81635,169.92169,0.9981019,333.53784,162.56592,0.96699435,321.95068,163.9017,0.9977131,338.0362,160.41174,0.28761062,308.19632,163.397,0.9879126,344.57373,194.72362,0.99926406,289.48865,198.2909,0.9996257,348.7077,237.21237,0.99277765,279.28763,250.9782,0.99749833,355.45062,276.81335,0.9933523,292.7497,293.15582,0.99750984,333.02347,281.57236,0.999775,297.3521,284.97754,0.9998253,335.27136,345.52292,0.9996867,299.82416,353.4411,0.99973494,328.91458,396.1277,0.9965442,298.32404,420.305,0.9961564,10.0
332.73004,184.00687,0.99790037,337.90338,176.861,0.9696767,325.65802,177.96927,0.99734014,342.83835,174.80652,0.33549508,311.59348,177.6825,0.98420966,347.20416,203.96689,0.99902976,293.63037,210.92242,0.999498,349.38873,243.48392,0.99097884,281.71295,265.1331,0.99671644,354.5787,281.19083,0.9914056,291.309,310.328,0.99631727,331.78436,286.01465,0.9995907,296.7235,290.37006,0.9996768,338.1432,346.52695,0.9994398,299.93518,355.86176,0.99951744,328.745,396.6572,0.994504,297.82565,421.90253,0.9938497,10.0
334.29462,191.66766,0.9975902,339.5802,184.46942,0.97456217,326.79834,185.48547,0.996671,344.95773,183.13431,0.4087018,312.39764,186.12852,0.97650343,347.40997,210.99677,0.9986663,295.32224,219.74307,0.9991709,349.07794,248.34851,0.98712385,282.82498,273.27103,0.9937447,354.03976,284.77063,0.9862558,290.26422,318.37494,0.9922854,331.09253,285.4598,0.99924564,296.91354,290.91235,0.99933916,342.5041,340.78543,0.9990865,300.72186,354.44656,0.99911505,329.68835,396.3208,0.993359,298.61884,418.78735,0.9918595,10.0
335.73825,199.36823,0.99761236,340.9731,192.12833,0.9740717,328.41174,193.02872,0.9968305,346.07025,190.26428,0.40787068,314.04138,192.93314,0.97927105,347.7631,217.2922,0.99882466,296.64325,225.51328,0.9991611,348.8012,254.03479,0.98878855,282.66394,279.5181,0.99330974,352.93774,288.0409,0.98787594,289.80728,326.82663,0.99172443,330.12683,288.11093,0.9991992,296.3543,293.22614,0.9992342,344.11588,341.98434,0.99898344,301.37393,354.5355,0.9989309,329.9731,395.4458,0.9925067,298.52496,419.43988,0.9902171,10.0
336.55127,205.69717,0.9981286,342.13757,197.77419,0.9781098,329.04382,199.03818,0.99718827,348.2241,195.65982,0.43009147,315.5517,198.96036,0.9776308,348.9933,223.6442,0.9988023,297.42578,233.35156,0.9994709,348.1342,255.80388,0.98931086,283.80127,285.66873,0.9966738,351.57175,290.32483,0.9912293,289.5343,333.84808,0.9963804,329.71268,289.76767,0.999498,295.66257,295.0489,0.9996131,345.33655,344.63406,0.9993807,303.45145,356.51312,0.9995264,329.48746,395.6076,0.9949202,299.10077,420.92438,0.9949077,10.0
337.80408,211.53145,0.9969825,343.18005,203.94995,0.9739687,330.18567,205.22873,0.9954911,348.7435,201.33237,0.4420625,315.91043,205.07297,0.9639248,347.6206,226.19812,0.9980716,298.40057,237.21625,0.9986656,345.85532,258.97766,0.98378366,285.4908,291.58414,0.99028605,351.07797,293.41644,0.9825388,287.16827,342.5023,0.9871044,328.47202,293.52573,0.99870217,296.05118,299.42212,0.99876666,345.13547,346.97888,0.99802494,306.26675,357.96017,0.99798137,329.3574,394.97516,0.9872437,299.07135,418.8465,0.98435736,10.0
338.15216,214.45328,0.9969928,343.5309,207.20703,0.9699994,330.51328,208.22849,0.9955646,348.99115,205.83443,0.4087123,316.12122,209.17783,0.96674466,347.68536,230.70142,0.9979526,299.7974,242.63687,0.9989957,343.99725,262.0461,0.98357993,289.5526,296.90784,0.994142,348.77124,297.44547,0.9843471,286.89346,343.37546,0.9926192,329.65244,296.98257,0.9988115,297.9442,302.6772,0.999057,344.55627,350.3092,0.9980413,310.89,358.75934,0.9983588,330.5829,396.23764,0.98584634,299.23578,419.20944,0.9853419,10.0
337.9868,211.26852,0.997015,343.09302,203.93607,0.971315,330.04852,205.2891,0.99540883,348.57828,203.65442,0.4270033,315.73584,207.97919,0.9649102,347.91846,230.03548,0.99804235,300.67682,242.9552,0.9989286,343.79587,262.78973,0.98425484,292.70752,297.80057,0.9934394,348.46088,298.8828,0.984688,287.8987,345.16724,0.99179596,329.46402,296.20648,0.99886084,297.95435,302.20288,0.9990428,345.01236,351.0215,0.99814296,311.16367,359.60425,0.99836284,330.72845,396.04163,0.98611903,299.9785,419.18365,0.98510265,10.0
337.53067,204.81653,0.99675107,342.53784,197.67294,0.9689062,329.42905,199.08295,0.9951159,348.0889,198.79405,0.41152063,315.17496,203.32199,0.96299565,348.06427,226.84695,0.9974158,301.11322,239.74048,0.998931,343.825,261.5599,0.9779279,294.66492,294.9944,0.99402666,347.3263,297.07367,0.9792063,292.7748,343.38464,0.9922994,329.57782,295.1512,0.9985613,298.1056,301.33597,0.9989794,344.71176,349.17,0.99759775,311.5797,359.3963,0.99826044,330.26382,395.774,0.9827436,299.97852,418.51523,0.98398376,10.0
336.39435,194.58437,0.9979032,341.02258,187.33871,0.97210467,328.51462,188.47873,0.99691486,346.16736,189.61041,0.4031014,314.904,193.40005,0.98129165,349.28226,221.77034,0.9990324,300.92337,231.99536,0.99944884,343.5202,256.27008,0.9906393,296.29587,288.41232,0.9962837,346.99063,292.62204,0.9909498,299.89648,339.3901,0.9956495,329.6647,294.58704,0.99953425,296.49997,299.51028,0.9996106,345.20523,349.7389,0.99929285,308.90106,358.84415,0.9994025,330.0395,396.4114,0.99258924,300.24167,420.9319,0.99205196,10.0
334.8565,181.96426,0.9971228,339.86386,175.62134,0.9715409,327.2449,176.11617,0.99546814,345.2152,179.54637,0.4515704,313.44205,181.7543,0.97015655,347.37894,212.03497,0.99829024,300.22467,220.70734,0.99918395,344.89005,250.81741,0.9823782,298.4855,277.68134,0.9946278,348.13483,287.93088,0.98140866,306.4902,326.7062,0.99297744,330.21094,287.5177,0.9990933,298.10376,292.25336,0.9993247,345.09622,343.99002,0.99860483,307.91528,354.83453,0.998965,329.4997,396.30368,0.98807096,301.04718,418.81384,0.9885971,10.0
333.10138,167.08936,0.9982539,337.4214,160.52899,0.97309077,324.97125,161.41707,0.997246,342.94327,165.293,0.39690012,311.9006,168.30942,0.9843373,347.41418,201.67804,0.999288,300.91437,207.62247,0.9996736,345.17017,242.53333,0.9924051,302.6857,264.01733,0.9980059,349.64294,279.10406,0.99274445,314.95346,309.73456,0.997866,331.28204,280.05838,0.9997118,299.38843,284.8255,0.99979144,345.30258,336.5143,0.9995671,307.85754,353.85764,0.99969923,328.77954,393.45795,0.99482036,300.96555,422.24323,0.994909,10.0
330.6581,153.68016,0.998201,334.74496,147.63647,0.96741956,322.62302,148.25958,0.9972977,340.19894,153.2362,0.33290973,309.5852,155.5192,0.98540014,346.04965,191.68027,0.99916327,298.8555,195.22244,0.9997348,344.91974,233.35005,0.9911554,306.36533,249.64032,0.99872226,350.89563,268.73456,0.99277323,329.41144,284.57797,0.99877614,334.05283,275.95667,0.99976283,301.56546,279.81293,0.99986076,343.15466,335.788,0.99963164,305.8057,350.82648,0.99979407,330.14145,390.98627,0.9953198,301.2017,418.49896,0.99612564,10.0
328.5436,143.54059,0.99738246,332.10263,138.03983,0.96584964,320.73956,138.59238,0.9964814,336.65833,144.9129,0.36768737,307.67636,147.0384,0.9836231,343.5354,183.11003,0.99879706,296.84033,185.41324,0.99940646,345.9203,225.36006,0.97903067,309.20184,235.1005,0.9938567,353.14905,258.49405,0.97359437,343.17612,256.84515,0.9918767,335.18845,270.87186,0.99968886,302.81555,274.706,0.9997758,339.65625,333.6371,0.999595,303.72684,348.3142,0.99971586,332.1921,387.33698,0.99596655,301.85864,417.6977,0.99602664,10.0
326.14487,136.22165,0.99756646,330.52353,130.39127,0.9787685,318.55872,131.14314,0.99534565,336.19693,137.13177,0.5006469,306.17484,139.11139,0.9702679,342.24722,176.20879,0.9992731,294.90842,176.21071,0.9989741,345.77228,217.33873,0.98930025,312.30246,214.58093,0.985098,355.62933,250.33606,0.9792514,341.10513,204.25473,0.98087925,335.48315,268.5676,0.99979335,301.80365,271.9282,0.999739,339.50427,333.99622,0.9997243,302.99893,347.91742,0.99965835,331.26553,385.6347,0.9969092,301.92056,417.4187,0.9953709,10.0
322.73032,129.5426,0.9963954,327.58603,123.27542,0.9706243,314.38528,124.14215,0.9912545,333.45337,130.91962,0.3915874,300.62256,132.955,0.92459714,336.90347,171.03168,0.9989066,295.73947,167.30469,0.9979328,347.55917,210.78998,0.9943732,316.40048,160.63412,0.98774254,363.10004,236.12474,0.9903756,333.64993,115.21419,0.99060374,335.12546,267.00485,0.9997557,304.12665,271.019,0.99963677,338.43002,331.773,0.9996419,301.3341,347.41638,0.9994861,330.75366,382.71625,0.99579775,302.20914,416.35168,0.9928939,10.0
322.6187,129.7161,0.8805529,325.42538,124.25862,0.5466649,314.79523,125.22756,0.72999454,327.03946,132.53535,0.27391204,304.50375,134.88666,0.68600917,339.69473,175.73091,0.9880454,298.4684,162.51833,0.9771683,354.83572,208.37073,0.9849562,310.55322,128.58792,0.97965795,372.66827,220.93597,0.9858059,324.77716,75.141464,0.9815794,334.03983,268.31213,0.99768996,305.09027,267.32153,0.99700975,332.93073,329.03143,0.9956756,305.71164,343.79547,0.99491644,332.7008,385.41086,0.9719738,297.58337,414.82104,0.9667349,10.0
322.0311,129.88864,0.9237186,325.4639,124.42105,0.70596206,314.60623,125.43837,0.8062618,328.18457,132.989,0.40806934,306.41702,135.0697,0.7117066,340.05136,176.57648,0.99108106,299.7852,162.48573,0.978144,354.98114,207.75528,0.9861196,307.5627,122.221756,0.97299194,374.46976,214.63274,0.9853689,319.6038,68.22778,0.9736974,334.62164,269.81708,0.99761957,306.39688,269.03723,0.9965463,333.47522,329.65475,0.99551,306.05725,346.73236,0.99410963,332.2374,386.56396,0.9707692,297.5077,415.5952,0.96294844,10.0
322.392,131.39745,0.9382695,325.4658,126.12395,0.7291062,314.91922,126.74664,0.8454269,327.02936,136.51411,0.4126948,306.1281,137.59354,0.7715696,337.41782,179.7314,0.9930489,299.26413,163.71542,0.98363227,356.25806,207.57587,0.9860853,306.38507,117.88695,0.9742519,378.16623,208.86284,0.9822014,318.77682,64.11459,0.96931547,334.48016,272.92883,0.99755716,306.93854,272.02795,0.99646074,334.27866,332.79742,0.995628,304.972,346.7168,0.9943428,330.19357,387.16934,0.97412634,297.29285,418.95453,0.9676723,10.0
322.43784,133.90617,0.9484155,325.84714,128.39949,0.7677428,314.76312,129.11852,0.8670721,328.0114,138.21983,0.44836852,305.83612,139.34433,0.7877036,338.6621,181.32689,0.99412584,299.21362,164.48102,0.9853483,358.35287,208.47894,0.9876908,305.16852,116.87056,0.97569466,381.21744,203.26181,0.9840851,317.79343,66.41878,0.9711038,334.9956,272.63745,0.997715,307.11517,271.54572,0.9966252,335.05273,331.477,0.99573344,305.69254,346.53046,0.9944273,326.71976,385.21768,0.97404385,296.98108,418.5501,0.96721596,10.0
323.20908,135.51688,0.9478019,326.08905,130.454,0.75517124,315.44916,131.10056,0.871182,327.3892,140.92415,0.40817362,305.6972,142.10628,0.7955845,338.12732,183.27493,0.99344665,299.3342,165.65106,0.98426116,358.2332,208.3184,0.9867555,303.77402,117.53911,0.9751242,381.42316,199.448,0.9836517,317.61502,70.8779,0.9719811,335.39246,273.44434,0.9976088,307.87897,271.59564,0.9965289,335.75912,334.06677,0.9956726,306.10336,346.4143,0.994408,328.0038,387.7547,0.9739654,296.6892,418.1796,0.9674357,10.0
323.54535,136.79251,0.95092297,326.6276,131.857,0.76378495,315.52722,132.48944,0.8820819,328.31082,142.83148,0.40649992,305.45898,143.99968,0.8057542,338.25543,185.15709,0.9929844,299.29797,167.01006,0.9853216,358.5063,209.49648,0.9853769,302.02875,119.52269,0.97701114,381.10983,194.3386,0.9823973,317.9879,74.61177,0.97409576,335.4569,275.6701,0.9974262,308.368,273.73853,0.99650985,335.50244,335.2116,0.9952508,307.5005,347.97092,0.99424297,327.38284,387.35617,0.97185004,297.7108,418.38702,0.96610993,10.0
323.98746,137.84412,0.9525404,327.23746,133.02731,0.77332246,316.0987,133.5365,0.88382083,329.06918,144.1885,0.42297298,306.28067,145.04092,0.80285233,338.73322,186.01422,0.9931953,299.4651,167.88847,0.98570377,359.2888,209.40039,0.98601276,300.88663,121.55058,0.97765815,381.00238,190.13596,0.983491,319.2165,76.35094,0.9751086,335.12488,276.08197,0.9975108,308.257,273.81766,0.9966112,334.51627,337.05118,0.9953892,307.82852,348.25223,0.99440765,326.32388,388.77203,0.9721862,297.83145,418.78552,0.9667478,10.0
324.4154,139.59213,0.95438576,327.8825,134.52463,0.7809058,316.74072,134.8649,0.8887634,329.533,144.97023,0.43018654,307.00766,145.26402,0.80546826,338.41217,186.63405,0.9930542,299.75723,168.4284,0.9861092,358.5472,209.84787,0.9856564,299.73096,123.33894,0.9784362,377.7597,187.68182,0.9834229,320.5897,77.57318,0.9761776,334.77304,277.12537,0.99741864,308.5837,274.60333,0.9965712,334.3297,338.05917,0.9951675,308.66272,348.44232,0.99427104,325.89697,389.51074,0.9709764,297.0008,418.28494,0.9659357,10.0
325.94757,140.25168,0.95474464,328.8454,135.09991,0.76353836,318.0836,135.55751,0.8958413,329.28134,145.36008,0.385455,307.54266,146.15247,0.82468283,337.74924,187.20412,0.9925323,300.06876,169.57863,0.98722374,357.8993,209.68092,0.9848263,298.21738,126.402374,0.981399,375.7642,185.43121,0.9833777,321.42178,80.244934,0.9801989,334.12122,278.3797,0.9973488,308.81012,276.00208,0.9967108,333.6735,339.0786,0.99498737,309.0793,349.50418,0.99439913,325.78482,389.58505,0.96989036,297.2576,418.46472,0.9656732,10.0
327.79947,141.24255,0.9546206,330.2746,136.36476,0.75151736,319.688,136.84213,0.90475065,329.82947,147.17337,0.35159943,308.1592,148.32793,0.8422281,336.66455,188.1708,0.99108803,301.0374,171.7121,0.9877845,355.6352,209.49814,0.9808592,292.7755,134.45322,0.98214227,371.1642,180.77182,0.97903126,318.12265,89.46942,0.98070943,332.76004,278.45395,0.9971335,309.45828,276.19452,0.9967757,332.63593,339.81104,0.99488765,310.741,349.68436,0.9947901,325.44626,388.34082,0.97098684,296.6279,419.34894,0.9686158,10.0
328.83255,141.27611,0.9897423,331.0386,137.39539,0.90334207,321.78754,137.97455,0.98565626,332.15222,148.3462,0.20938897,309.45682,149.47604,0.9523717,336.4696,190.33243,0.99851125,301.89883,178.96408,0.9974968,354.46875,215.57945,0.9918967,280.1203,138.35965,0.9809513,368.8118,173.30246,0.98615617,304.09415,95.442245,0.9805617,335.10547,280.3875,0.9997472,313.16617,281.23053,0.9996551,332.88943,343.8342,0.9996152,312.76807,352.294,0.999445,324.33533,387.65607,0.9964271,299.4973,417.3603,0.99400216,10.0
329.28595,141.59415,0.98540455,331.1233,138.0574,0.8631165,322.14105,138.65659,0.98210686,331.51657,149.22281,0.17386438,309.62762,150.71976,0.95466685,336.47882,189.95752,0.998326,300.92154,180.53247,0.9974782,355.9101,217.83612,0.9906979,271.9575,151.50482,0.9809598,366.30368,175.15079,0.98351914,296.14975,113.950226,0.9781436,335.0969,280.40195,0.9997503,313.53836,281.7513,0.999676,333.95532,344.11295,0.9996383,313.66013,352.6325,0.9994972,324.91174,388.7495,0.99683553,298.8998,417.90067,0.9948184,10.0
329.16995,141.5223,0.9916431,330.87756,138.00488,0.90305984,321.7489,138.7336,0.9911333,330.91754,149.38492,0.17511691,309.18878,151.5311,0.9726883,336.45108,189.63272,0.9984861,300.6898,183.42342,0.99842644,359.10046,216.57773,0.9902351,265.6599,165.30005,0.9878176,365.4494,174.1365,0.9854753,286.1593,132.55745,0.9861005,334.96683,282.25845,0.99975413,314.2497,284.41794,0.99973565,334.38266,345.0747,0.9996475,314.18024,354.22922,0.9995912,325.12744,388.96313,0.9966744,298.99362,419.41647,0.99522144,10.0
327.73517,142.36769,0.9924556,329.7545,138.7224,0.91515076,320.5424,139.51059,0.9918208,330.40494,149.27022,0.21205951,308.6829,151.45892,0.9727073,337.77716,188.42715,0.9984648,298.69006,183.07318,0.9989184,362.8024,213.63425,0.98860514,260.08804,173.74713,0.99179626,362.8096,172.15262,0.984177,280.07025,149.26938,0.9896172,335.4882,281.80655,0.99976784,312.88583,283.7535,0.9997962,335.49164,345.1328,0.99963975,313.7378,353.78723,0.99966276,325.86395,388.7802,0.9965412,298.86957,419.48718,0.99583,10.0
326.0727,142.82242,0.99283195,327.9449,138.97554,0.9120284,318.93036,139.94757,0.9926743,328.6734,148.75397,0.20885457,307.52808,151.53336,0.97744626,338.82898,186.46136,0.9987097,296.91675,184.50598,0.9993032,367.77756,207.53404,0.99022526,254.82965,181.93823,0.99515545,361.40887,170.22128,0.9872061,276.60464,157.27628,0.99368393,336.11584,281.54483,0.9998165,311.6424,284.41373,0.9998572,335.85916,344.80927,0.99968815,313.46747,354.72217,0.9997434,326.53925,388.2027,0.9968292,298.5706,420.2499,0.996523,10.0
323.59436,143.29578,0.9921314,325.426,139.27356,0.90742946,316.10742,140.45862,0.992214,326.63974,148.90254,0.21262264,304.57297,152.44662,0.97716683,339.81424,184.89738,0.9987826,294.29544,186.67464,0.9993594,374.7522,196.8193,0.99084014,251.12527,188.892,0.99559444,362.1101,164.21228,0.98820007,271.73743,167.67482,0.99395317,336.68515,281.9519,0.9998306,310.00757,285.28372,0.9998684,335.24646,346.56226,0.9996685,313.32513,355.65726,0.9997296,326.5853,388.44086,0.99649304,298.41586,420.54486,0.9962525,10.0
