nose_x,nose_y,nose_v,left_eye_x,left_eye_y,left_eye_v,right_eye_x,right_eye_y,right_eye_v,left_ear_x,left_ear_y,left_ear_v,right_ear_x,right_ear_y,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_v,left_hip_x,left_hip_y,left_hip_v,right_hip_x,right_hip_y,right_hip_v,left_knee_x,left_knee_y,left_knee_v,right_knee_x,right_knee_y,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_v,class
355.50522,182.943,0.98319894,359.80865,176.10143,0.62490916,350.0366,175.86696,0.9962425,356.49323,173.57571,0.026206955,332.3939,172.38591,0.99467826,341.07397,205.86383,0.87674165,313.67426,205.47644,0.99910295,329.04178,257.3039,0.106305555,302.3884,262.12292,0.99554366,339.87402,299.90308,0.121115744,328.8625,305.34085,0.9859232,337.34186,298.0717,0.99120563,315.98206,300.89993,0.99942917,359.63748,359.1335,0.9940398,303.76517,370.1991,0.99963117,352.42102,418.13513,0.98748606,289.78195,421.64944,0.99796176,5.0
356.027,185.1008,0.9839451,360.14456,178.43677,0.6253547,350.47635,178.36989,0.99649066,357.22562,176.41211,0.023927143,333.17215,175.57605,0.9950152,343.65677,208.27911,0.88436633,313.74792,207.61185,0.9991518,331.7068,259.30954,0.12187717,302.50366,264.45145,0.9960598,340.83505,301.5437,0.14350325,329.87454,307.40756,0.98808646,338.17618,300.60413,0.9927678,315.11716,303.12698,0.9995246,361.07257,362.67773,0.99475336,304.70807,372.85443,0.99967146,352.26434,419.7525,0.98773605,289.61005,422.18533,0.99799407,5.0
356.01526,188.724,0.98054194,360.00552,181.7778,0.612984,350.50278,181.70114,0.9956767,356.7166,179.26407,0.024849162,332.96323,178.41257,0.994069,345.9593,211.8854,0.8803248,313.21246,211.2587,0.99880123,334.20575,262.09473,0.13137339,302.19812,267.8612,0.9942068,342.44504,304.204,0.14993629,329.90295,310.68805,0.98322576,340.18054,304.28302,0.9924036,315.19614,306.41376,0.99940467,361.94638,366.70734,0.99496716,304.29163,375.3312,0.99961203,351.16617,421.64282,0.98945487,289.74356,421.16403,0.99802434,5.0
356.94885,192.92166,0.9763348,360.4428,185.9892,0.6097598,351.5574,185.69087,0.99409926,355.84738,183.81668,0.027167121,333.67728,182.66159,0.99182934,347.09213,217.44781,0.9082054,314.02383,216.58682,0.9978033,335.30164,267.38126,0.2558147,301.94946,271.49274,0.9903108,343.4275,306.52975,0.27755177,329.20224,313.5299,0.97700727,339.79904,309.04056,0.9917257,314.3816,311.03735,0.9989128,361.82355,370.74014,0.99361414,303.79642,379.94302,0.9991339,351.01224,422.83725,0.9865378,290.04514,421.32382,0.99614125,5.0
356.3565,196.05275,0.9835121,360.43283,189.07404,0.65900123,350.74997,189.03961,0.9962656,357.79178,186.8552,0.02767627,333.8095,185.99695,0.99448097,347.1327,219.96155,0.8972022,312.8168,218.70264,0.9988469,335.67807,268.8972,0.14741609,300.35962,273.99176,0.99386543,344.3728,308.94528,0.16948801,329.5115,315.70798,0.9828828,340.41962,312.0736,0.9936242,314.34512,314.0682,0.9994635,363.97443,374.55295,0.99453,303.73947,383.12567,0.99954385,351.22162,422.3594,0.9866389,287.28293,420.521,0.9973531,5.0
356.16858,199.17155,0.98540014,360.49026,192.37186,0.70617485,350.3567,192.29788,0.9964258,358.64682,190.74493,0.03355046,333.86853,189.8193,0.99385035,347.38416,223.26633,0.8960829,312.95886,221.51596,0.99888676,335.02103,272.5398,0.13773046,299.41266,276.7067,0.9936686,342.46823,312.79437,0.15856522,328.2047,318.76306,0.9820877,340.1048,315.0585,0.99407417,313.93082,316.99957,0.9995197,364.40436,378.43896,0.99451894,302.47488,387.81137,0.99955934,350.8535,422.43954,0.98570806,287.26297,420.22833,0.99724764,5.0
355.10825,205.54027,0.9871336,359.77203,198.91975,0.78068465,349.54675,198.27051,0.9960557,358.69022,197.75163,0.052191418,333.471,195.52379,0.99152267,350.6775,231.56363,0.9277952,310.82422,228.0776,0.998594,338.4043,278.86884,0.2370431,296.53232,281.67935,0.99143827,341.5024,319.0352,0.26030254,324.09732,324.20062,0.97875667,339.70795,321.83197,0.99439174,309.7796,322.6505,0.9993493,362.79877,384.07864,0.99378693,299.42856,391.1557,0.9992625,351.248,423.25543,0.9834342,287.3084,420.79987,0.9958085,5.0
354.41495,209.35016,0.9897194,359.33438,202.57901,0.83236575,348.9344,201.88373,0.9962681,358.8164,201.068,0.07426735,333.3966,198.698,0.9903654,350.75482,235.42432,0.9464121,309.71173,231.63158,0.99869114,338.70755,281.73633,0.30253562,294.39505,284.69376,0.9911993,343.06097,320.25232,0.32848397,322.0219,326.6871,0.97901124,338.71448,324.9803,0.99516076,308.09378,325.3469,0.9993549,361.8012,388.2606,0.993705,298.68488,392.0472,0.99913955,350.8922,422.42435,0.9807771,287.08734,420.64706,0.99472755,5.0
353.2437,211.06854,0.99095273,358.1427,204.4006,0.85876966,347.6327,203.75105,0.99647635,358.29767,203.62953,0.0886957,332.5735,201.45099,0.9894978,351.2836,238.79874,0.9502959,308.84485,234.88188,0.998741,340.81308,282.8228,0.30720127,291.97067,286.33173,0.9909265,347.9039,315.29773,0.33397096,318.56256,327.8125,0.9778641,338.44693,326.90594,0.99524647,307.03662,327.04333,0.999355,359.8084,388.96854,0.9936168,298.2988,391.60587,0.99911076,351.00073,421.5868,0.98013824,285.92874,420.03864,0.9945392,5.0
351.8643,213.0733,0.9959745,357.11444,206.62581,0.9331379,346.4417,205.79645,0.99685067,358.21155,205.74391,0.14907277,331.75714,203.03249,0.98486614,351.87677,241.09877,0.9955147,307.10883,236.58658,0.9986945,344.31268,283.7488,0.96394986,288.90414,287.36026,0.994396,352.84973,316.37222,0.97342354,314.44214,328.5097,0.9942761,336.95337,328.805,0.9991904,304.32986,328.6189,0.9995258,356.79123,389.68457,0.9978629,297.21106,391.6592,0.99853754,351.0474,421.09726,0.9820677,285.59476,419.65897,0.98374844,5.0
350.76575,214.71103,0.99724126,356.34122,208.07657,0.9591914,345.01126,207.46721,0.9970475,358.73648,207.06403,0.21871994,330.81665,204.75725,0.98028105,353.10416,243.77315,0.9977615,305.8003,237.90503,0.9987431,348.5892,289.00644,0.9856538,286.3932,288.09915,0.99435544,360.1597,324.78076,0.9896073,310.8852,329.2173,0.99531806,336.49414,329.67776,0.99953806,302.62592,328.99567,0.999605,354.3892,392.34366,0.9985777,296.333,393.05093,0.99854654,352.18277,420.5244,0.9848459,284.01395,419.0557,0.98169774,5.0
349.79666,215.77158,0.9976839,355.4374,209.20813,0.966865,344.25024,208.3945,0.9971942,357.7922,208.17737,0.24322158,330.4452,205.20224,0.97892725,353.58728,245.87924,0.99859875,304.2959,237.64803,0.99869305,352.67566,294.7672,0.9925459,282.39328,287.4169,0.99379635,368.5595,330.21146,0.9944507,305.73325,328.75006,0.9953967,335.9101,332.29843,0.9996877,301.0858,330.7718,0.9996443,352.8172,396.37976,0.9988721,293.6245,396.17474,0.99841297,352.70374,420.2841,0.9855619,283.73273,416.85904,0.97790843,5.0
347.68945,216.49962,0.99813133,353.52554,210.16324,0.97694176,342.311,209.08078,0.99732333,356.41788,209.55899,0.32506207,329.06635,205.93167,0.97505444,352.55325,247.57306,0.9989305,302.62473,237.97795,0.99873894,356.78778,297.07056,0.9940049,280.2008,286.47308,0.99289095,374.25043,334.4624,0.99509335,301.74493,328.58453,0.9945416,334.5742,331.92828,0.9997187,299.6939,329.64478,0.9996382,351.0794,395.84113,0.9990013,291.45895,392.71777,0.9984157,353.28992,419.6408,0.9871639,283.68878,415.97098,0.97894806,5.0
345.4682,216.5099,0.9983664,351.34073,210.18509,0.98186505,340.2898,208.90808,0.9974095,354.45007,209.54211,0.38412493,327.6133,205.39745,0.9729662,352.30582,248.9249,0.9991541,300.892,237.69928,0.99869114,359.93274,299.46664,0.9948494,277.62436,285.3024,0.99089795,378.23984,338.15726,0.99532473,296.9771,326.4839,0.9928739,333.11197,332.16412,0.9997341,297.3205,329.25766,0.99960715,350.31924,396.13492,0.9990766,287.9458,393.4597,0.99829966,353.39203,420.0313,0.98829544,283.0652,415.72614,0.97838527,5.0
341.36914,214.70174,0.9985422,347.28607,208.37967,0.98440415,335.85162,207.27899,0.99749243,351.5484,208.55917,0.427322,324.15372,204.59802,0.97451234,352.00443,248.99646,0.9993906,298.59717,235.03091,0.9993113,361.74197,297.53836,0.99638283,275.0014,280.46582,0.99579805,378.90912,337.799,0.9967649,288.19882,321.944,0.9966814,331.6611,331.5636,0.9998858,294.92496,327.9803,0.99985564,349.50885,397.36005,0.99951565,282.9698,399.7019,0.9992586,352.99023,421.89697,0.99246985,283.29285,415.58823,0.98766345,5.0
338.28165,212.9536,0.9988746,344.49826,206.53844,0.9914479,332.68814,205.517,0.99709356,350.17874,206.74403,0.61946976,321.96326,203.08527,0.9535734,351.85486,247.83147,0.9995049,296.30466,233.87764,0.9992174,360.8178,296.49414,0.99715805,273.30386,278.31204,0.99453026,374.3271,335.74783,0.99737823,284.62985,318.34695,0.9958916,330.97397,331.31137,0.99989617,292.84128,327.71686,0.9998441,348.95056,397.07523,0.9995371,281.39334,398.9689,0.9991405,352.4391,421.66144,0.99213856,284.11835,415.14832,0.9854962,5.0
335.51666,210.4595,0.99891114,341.72757,203.92584,0.9940665,329.842,203.29678,0.9960306,348.60104,204.75546,0.7581858,320.1232,202.24747,0.9127582,351.5846,245.85545,0.99949455,295.3665,233.46808,0.99911886,357.90598,293.26892,0.9972675,270.78503,275.5885,0.99377173,365.77307,330.84735,0.997493,281.14792,311.95575,0.9954373,331.58942,330.23734,0.9998963,292.85944,327.10852,0.9998369,350.2117,397.02063,0.99954516,279.7995,397.62637,0.9990982,350.9873,421.49747,0.99203014,285.2707,416.9145,0.9850065,5.0
332.77582,207.79242,0.99898416,338.8766,200.91763,0.9952348,326.72604,200.81207,0.99625754,346.74823,201.07109,0.8192508,317.36377,199.99033,0.9085849,350.603,243.03076,0.9992638,293.9358,232.2428,0.99930215,355.5356,287.42215,0.9934301,269.3782,273.1332,0.9936063,356.57544,321.12143,0.9932876,277.59323,306.14978,0.9938207,331.626,328.54044,0.9998491,292.5287,326.31143,0.99983585,349.91605,392.07645,0.99936897,280.05725,396.40634,0.99914265,351.45496,421.65637,0.99058515,286.99603,417.10876,0.98654884,5.0
329.77136,203.46494,0.996775,335.9158,197.33669,0.9900804,324.4986,196.87582,0.9904631,343.77435,198.56763,0.7868881,315.25677,197.07477,0.86079675,350.2353,235.89096,0.99867415,293.83023,230.47125,0.9976853,353.1009,281.64185,0.99192715,269.19748,269.7131,0.97834903,344.07758,313.8612,0.98656136,274.07944,296.3034,0.9703671,332.40567,325.03873,0.99947745,293.06088,324.08426,0.9992235,347.91626,385.51657,0.99796754,279.48697,388.84723,0.99602145,351.33994,421.66284,0.98238903,287.8376,418.93115,0.96753556,5.0
326.54236,199.32568,0.99764484,332.6053,192.4583,0.9904558,320.825,192.32748,0.9907452,341.54498,192.9527,0.81652,312.14044,192.07463,0.8622597,349.28088,235.4389,0.99872667,290.80966,224.88727,0.99933076,345.53702,281.19745,0.989144,267.23834,261.67795,0.99498016,329.443,302.27765,0.98795056,271.2192,286.47653,0.99390197,331.03787,320.82214,0.99964523,289.0671,317.85696,0.99971086,348.165,383.57172,0.9981477,278.35327,388.40027,0.99833894,352.0651,422.62592,0.9720454,287.2327,420.59555,0.9715263,5.0
320.09177,188.03705,0.99897397,326.1818,181.20236,0.9974705,314.18604,181.48936,0.9938346,336.49448,182.26955,0.9367179,306.15894,182.61746,0.8256803,346.51096,222.00299,0.9994246,288.83688,215.17314,0.99889284,330.66898,268.46875,0.9938905,268.50705,253.21832,0.9789564,298.20914,278.1114,0.98870826,276.24002,272.73462,0.9722545,333.3868,308.35602,0.99982184,291.56177,307.0751,0.999742,348.94217,371.8817,0.9995938,279.88702,375.12735,0.9992224,352.11462,421.71783,0.99527645,288.66736,417.5822,0.99147063,5.0
312.23737,176.66331,0.99832803,318.3909,169.83339,0.9963814,306.8693,170.1674,0.9883535,330.29962,171.12439,0.94182074,300.76776,171.88458,0.713695,342.63467,210.04507,0.9989391,286.12787,206.63557,0.99903345,320.15823,256.56943,0.9926885,265.63123,247.0959,0.98990494,278.0559,255.3277,0.9888692,258.4922,255.02597,0.9846091,332.17157,301.2705,0.9996202,290.6887,299.4761,0.9996068,345.95724,366.82114,0.9991264,279.51572,366.0972,0.99882764,350.66425,418.99738,0.98884636,288.59625,418.06192,0.98544365,5.0
309.0982,172.4606,0.99796605,314.9563,165.4474,0.9963652,303.4087,166.51637,0.984458,326.78366,166.48131,0.94560313,297.35883,169.03473,0.6715702,339.12503,204.00745,0.9992889,285.44287,203.53146,0.99819857,313.79242,249.56198,0.99427336,262.2196,244.11444,0.9656258,271.68088,246.34529,0.9834342,251.4672,245.36087,0.93960285,332.23767,296.92206,0.999764,291.71494,297.17462,0.99962616,347.24615,363.29065,0.99951804,281.99506,365.6439,0.99898595,353.40503,418.96613,0.99456596,288.03748,417.88,0.9897204,5.0
305.6106,168.00409,0.99723476,311.67975,161.15347,0.99550855,300.0449,162.0769,0.9800608,323.85547,162.9801,0.93747383,294.24826,165.12369,0.63066214,335.84702,200.37418,0.9989317,284.40305,200.26514,0.9969356,310.5112,244.01256,0.99142706,267.66782,239.34042,0.93972874,268.27612,235.80917,0.9731434,253.50061,238.73256,0.8906574,331.1303,294.04327,0.9996131,291.26224,294.26587,0.99935776,346.7331,360.00488,0.9993051,282.9383,361.68198,0.9985172,353.5793,417.32355,0.9934321,287.15463,416.87152,0.987571,5.0
302.77908,165.19727,0.99899715,308.87396,158.09476,0.9975546,296.97406,159.08496,0.9901169,320.96265,159.067,0.9447801,290.58646,161.54767,0.6702864,333.4053,199.48567,0.9993492,279.96664,199.93726,0.9988949,305.6225,240.27646,0.9966288,262.54938,242.36047,0.98880845,259.55615,231.79753,0.99565375,249.22354,235.79042,0.9890077,329.91998,292.64136,0.99972767,289.76413,292.78064,0.9996082,343.76138,359.47333,0.9990393,283.05228,361.5957,0.9981914,354.065,419.6507,0.9811446,286.56104,418.5885,0.9682648,5.0
299.28555,163.69353,0.99878484,305.413,156.56894,0.9972223,293.8039,157.65121,0.98498803,318.06787,157.89941,0.9472425,288.19684,160.68515,0.5500276,331.54697,197.10574,0.99933076,280.00754,199.13194,0.9987204,300.26788,237.62056,0.9973214,264.10788,241.64629,0.98950243,255.05379,225.51085,0.99661523,247.44986,231.65779,0.9903196,328.94803,291.3601,0.99976104,289.67917,291.84244,0.99963605,342.9448,359.08536,0.99922705,283.14008,360.95813,0.9984566,353.98322,419.90787,0.98468184,287.113,417.974,0.97337,5.0
296.7986,163.43054,0.9987041,302.6877,156.26038,0.9972312,291.44653,157.65419,0.98110574,315.6468,157.41788,0.9545135,286.5055,160.99481,0.47224358,329.4177,195.3465,0.9993206,279.83524,198.6806,0.99881905,296.40213,235.37534,0.9973611,263.63553,242.17549,0.9910315,252.45992,221.77228,0.99641174,245.12827,225.04507,0.9912513,328.24112,289.78232,0.99976176,290.06287,290.8782,0.99965966,342.11533,357.17487,0.99921143,284.31027,360.4406,0.99853694,354.2127,420.50705,0.9839643,287.1553,418.62357,0.97374594,5.0
291.21158,164.5025,0.99885213,297.07037,157.28342,0.99788743,285.87677,158.73212,0.9806917,311.0684,157.99022,0.9648686,281.926,161.8017,0.41901946,326.80606,194.14584,0.99925154,278.5275,199.09952,0.998686,287.57263,231.95062,0.99613,266.35306,242.97379,0.98786247,249.14563,212.83002,0.9935841,249.3782,221.38034,0.9874972,328.59695,289.0326,0.9997763,290.46002,291.2398,0.9997116,346.1399,356.82437,0.9993636,285.04507,360.76874,0.9990176,353.306,418.11304,0.98878807,288.58368,418.5652,0.984186,5.0
288.87946,165.24289,0.9987754,294.6434,157.79248,0.99764735,283.4283,159.55078,0.9785428,308.32684,158.6083,0.9582543,279.2796,163.16693,0.38143483,323.04517,194.45673,0.99916446,278.7647,200.22571,0.9982981,284.07193,231.90268,0.99682605,267.0941,244.74329,0.9871529,248.58337,210.59799,0.9955486,250.23268,219.83395,0.98803675,325.48648,290.21133,0.99971086,289.6694,292.1955,0.9995695,342.7704,357.62463,0.99917716,284.79117,360.81848,0.9984969,353.15848,418.76343,0.98423845,287.96237,419.3243,0.9750308,5.0
286.7972,166.28792,0.9986798,292.52393,158.77649,0.99754673,281.2536,160.54947,0.9775917,306.14688,159.3902,0.9573613,277.2311,164.05081,0.38890275,321.47736,194.51958,0.9991935,279.0238,200.95114,0.9980349,282.65527,231.48647,0.99676466,269.30884,247.64615,0.9834345,249.82875,209.37527,0.9950217,252.991,219.67787,0.98390263,323.997,290.0378,0.99970055,289.047,291.9968,0.99951315,342.3724,357.458,0.99917185,284.0067,360.58313,0.9983719,353.52686,418.6184,0.9844897,288.44766,418.74078,0.9740814,5.0
284.86923,167.9509,0.99841034,290.3603,160.13196,0.99782914,279.47705,162.13593,0.97825605,305.4721,159.88617,0.96499234,277.16977,165.00119,0.39558882,320.46768,195.01892,0.9981845,281.2369,201.22556,0.99763906,283.62292,233.5269,0.987293,268.62106,246.57657,0.97124827,250.31192,205.6362,0.9712633,253.23428,215.9341,0.95074093,325.0491,292.25018,0.9992312,291.9383,293.95276,0.99916244,342.36136,357.38467,0.9988035,284.37775,360.25787,0.9984736,351.14505,417.8024,0.9867982,289.15192,419.42767,0.98429996,5.0
280.69186,170.70306,0.9977679,285.7082,162.75064,0.99748284,275.61108,165.22528,0.965141,301.66885,161.75397,0.9667994,274.93683,167.99815,0.28101197,317.69144,195.92012,0.99763274,282.99884,202.92802,0.99574834,281.8347,233.15591,0.9839242,272.53537,246.82397,0.9456059,254.00937,204.80975,0.96077794,255.78394,212.15965,0.9090749,322.96756,293.73862,0.99911636,292.3265,295.65787,0.99887294,341.2627,357.22162,0.99878687,283.7815,361.56094,0.99821174,351.39984,418.01965,0.98775846,289.83066,418.87952,0.9838324,5.0
279.25095,171.8328,0.99786097,284.15686,163.82831,0.99766195,274.24408,166.35846,0.9644712,300.1893,162.50995,0.96954745,273.85095,169.00537,0.26197875,316.30652,195.88963,0.9975062,282.82263,204.25217,0.99568045,280.6122,231.38528,0.98224163,274.00525,249.2731,0.9442412,255.44814,204.19351,0.95768523,259.8314,212.8414,0.90760815,322.86908,294.2462,0.9991013,292.80432,296.5413,0.9988838,340.27396,357.9081,0.9988257,282.45184,361.99707,0.99832445,351.13336,418.6062,0.9882643,289.93137,419.2525,0.9850367,5.0
278.68863,173.6842,0.9980342,283.48196,165.53537,0.99762255,273.27234,168.25797,0.9713415,298.9526,163.63382,0.9641484,272.3268,170.76965,0.30704919,314.08588,196.0,0.99683255,282.27554,206.1019,0.9959202,278.3657,230.17172,0.9741203,274.85532,252.60033,0.9478758,256.9418,204.16595,0.94232124,262.19717,212.86005,0.9111909,322.05264,295.2229,0.9989195,292.9938,297.912,0.99886477,340.02652,361.08282,0.99862397,282.12097,363.3933,0.9983741,351.00845,419.2324,0.98641586,290.4967,419.66553,0.98514163,5.0
277.1834,174.4014,0.9978326,282.01712,166.25385,0.9978027,272.0572,168.83241,0.9637657,297.8726,164.36281,0.9699851,271.72272,171.02588,0.24090855,312.7027,197.31894,0.9969708,282.506,205.93553,0.9936026,276.39688,233.26035,0.97693926,274.43182,252.14822,0.91004467,258.08514,205.19678,0.94540906,263.57935,212.46793,0.8596529,321.18,295.43982,0.9989196,293.16757,297.69736,0.9985133,339.39066,361.5919,0.998733,282.05048,363.81317,0.9980202,351.00995,419.76288,0.987887,290.17816,419.75586,0.98373413,5.0
276.73868,175.29819,0.997323,281.56238,167.20258,0.99752396,271.69608,169.74194,0.9551281,297.41727,165.26108,0.96932304,271.45233,171.8025,0.21308172,311.98798,198.04393,0.996799,281.87527,206.3792,0.990866,275.39777,233.66891,0.9767556,272.87164,250.57866,0.8663266,259.1685,204.35785,0.94165784,264.74033,210.80421,0.79900014,321.3779,296.29834,0.998869,293.5758,298.69882,0.99816835,338.96906,361.8697,0.99875367,282.0472,364.24326,0.9976782,350.79028,419.6419,0.9888461,290.41208,420.46313,0.98287994,5.0
275.95905,175.63997,0.9962076,280.65503,167.69992,0.997068,271.53903,170.0557,0.93008184,296.8853,165.81787,0.9729232,272.40057,171.88966,0.15275131,311.70355,198.62329,0.9964976,282.15405,206.20294,0.98686755,274.55658,234.9284,0.97538733,270.07895,247.67177,0.80233186,259.24036,205.18909,0.93254596,262.45425,209.04774,0.7078185,321.29453,296.07312,0.9988213,294.11444,298.35498,0.99779224,338.93747,361.82587,0.9988213,282.13312,363.99542,0.9974125,350.81708,420.2693,0.9905681,290.3292,420.3872,0.98370343,5.0
275.50906,176.54059,0.99517375,279.892,168.71487,0.99657226,271.40918,171.08743,0.9080795,296.1595,166.62689,0.9742318,273.20627,172.72281,0.12681612,311.68564,199.42578,0.99615306,282.87393,205.6474,0.98472196,272.42514,235.36386,0.973067,266.3846,243.7386,0.7759355,259.81326,206.51413,0.92366904,261.9585,208.16365,0.66859555,320.84515,296.82266,0.9988201,294.3732,298.64178,0.99773693,339.87143,362.72556,0.99881136,282.34262,364.09406,0.99733764,350.77774,420.72528,0.9909117,290.03616,420.1665,0.9841615,5.0
